:ID,name,:LABEL,pmid,pmcid,fetching_date,cui,normalized_name,normalization_source,url
562e2ed0-4425-4237-97df-e4b143823279,metastases,CANCER,40775258,40775258,2025-08-18 15:46:56.262,C2939419,Metastatic malignant neoplasm,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2939419
96874458-e424-4aa6-82b4-9bb4bc24b088,biopsies,CANCER,40775258,40775258,2025-08-18 15:46:56.262,C0005558,Biopsy,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0005558
f3a47fc9-4809-45ae-9c25-0148108e79a4,a.,ORGANISM,40775258,40775258,2025-08-18 15:46:56.262,C0042839,vitamin A,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0042839
9af6ff47-d099-4db9-a602-ae17f0f677f8,lymph node,MULTI_TISSUE_STRUCTURE,40775258,40775258,2025-08-18 15:46:56.262,C0024204,lymph nodes,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0024204
dcdfc046-57fb-4c27-817d-a998f5079415,tumor tissue,TISSUE,40775258,40775258,2025-08-18 15:46:56.262,C0475358,Tumor tissue sample,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0475358
23631dc6-e338-44bf-a968-b7505bde6e7b,tumor tumor,CANCER,40775202,40775202,2025-08-18 15:46:56.361,C0007095,Carcinoid Tumor,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0007095
e168e927-eea0-4104-898c-6acb8c857356,xenograft,CANCER,40775202,40775202,2025-08-18 15:46:56.361,C0522537,Xenograft type of graft,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0522537
3f3951a6-38a5-43c7-a2e8-74b5d545eed7,stromal,CELL,40775202,40775202,2025-08-18 15:46:56.361,C0206630,Endometrial Stromal Sarcoma,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0206630
a219f11f-c562-45e7-83a9-8dca6b00d372,ul16,GENE_OR_GENE_PRODUCT,40775202,40775202,2025-08-18 15:46:56.361,C1335635,RPL10 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1335635
d0fb0cd8-01f5-4193-9ee2-beb79ae9da74,ulbp2,GENE_OR_GENE_PRODUCT,40775202,40775202,2025-08-18 15:46:56.361,C1423033,ULBP2 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1423033
33ca13ce-cbd0-4458-9e35-ab59139c17d7,fibroblasts,CELL,40775202,40775202,2025-08-18 15:46:56.361,C0016030,Fibroblasts,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0016030
45a8dc96-dc20-4a70-ab79-4ec8527d1907,cafs,CANCER,40775202,40775202,2025-08-18 15:46:56.361,C4277548,Cancer-Associated Fibroblasts,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4277548
69d0973c-cbd9-4be5-beda-d0af87ba5274,organoids,CELL,40775202,40775202,2025-08-18 15:46:56.361,C0029250,Organoids,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0029250
9e89f628-a19d-4c62-8d4d-4f427a34f178,cell line-derived xenograft,CELL,40775202,40775202,2025-08-18 15:46:56.361,C4722223,Cell Line-Derived Xenograft,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4722223
f20fc7e8-ada2-4ddc-8f4c-3c151c481c93,cdx,SIMPLE_CHEMICAL,40775202,40775202,2025-08-18 15:46:56.361,C0285590,bicalutamide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0285590
61d7a831-d9b9-442f-9a4d-af76b18e1956,mouse,ORGANISM,40775202,40775202,2025-08-18 15:46:56.361,C1331371,Mouse (rodent),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1331371
06f70b59-1949-4a39-84da-adc92f2e0a62,anti-pd-1,SIMPLE_CHEMICAL,40775202,40775202,2025-08-18 15:46:56.361,C5205393,Anti-PD-1/Anti-PD-L1 Bispecific Antibody LY3434172,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5205393
f9694e24-47ea-4de7-8311-962b6e804e9a,pdx mouse,SIMPLE_CHEMICAL,40775202,40775202,2025-08-18 15:46:56.361,C1528564,"Pdx1 protein, mouse",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1528564
e20bc840-01ea-46af-bbab-53d8bc279793,t cell,CELL,40775202,40775202,2025-08-18 15:46:56.361,C0039194,T-Lymphocyte,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0039194
59e0e8b5-3433-4ff2-a454-83181e89be72,caf,CANCER,40775202,40775202,2025-08-18 15:46:56.361,C0006644,caffeine,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0006644
41e70b52-fb09-4356-a73e-cacabd644af6,humans t-lymphocytes,ORGANISM,40775000,40775000,2025-08-18 15:46:56.458,C0359156,rabbit anti-human T-lymphocyte globulin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0359156
6b263790-7d1a-4ca8-aa89-25e9685fe161,esophageal neoplasms esophagogastric,CANCER,40775000,40775000,2025-08-18 15:46:56.458,C5566230,Site of excised primary malignant neoplasm of esophagus relative to esophagogastric junction in esophageal resection specimen,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5566230
9a68b65f-3f52-4c7d-9379-2268a8d29131,gastric,ORGAN,40775000,40775000,2025-08-18 15:46:56.458,C1704242,Gastric (qualifier value),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1704242
5b00999b-298e-439b-9dba-f13ed5c607c3,gastroesophageal junction,PATHOLOGICAL_FORMATION,40775000,40775000,2025-08-18 15:46:56.458,C0014871,Esophagogastric Junction,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0014871
9541b33f-ff55-4625-a6a5-8c826764e498,gastroesophageal,MULTI_TISSUE_STRUCTURE,40775000,40775000,2025-08-18 15:46:56.458,C0744316,gastroesophageal,CHV,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0744316
26baef79-7c7a-4293-b526-b2ef985847e7,treg cells,CELL,40775000,40775000,2025-08-18 15:46:56.458,C5563618,Low Treg cells,OMIM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5563618
82e08d77-84d9-424f-8470-efa966377794,t/treg,MULTI_TISSUE_STRUCTURE,40775000,40775000,2025-08-18 15:46:56.458,C5182770,T-cell regulatory (Treg) subsets panel | Blood | Cellmarker Panels,LNC,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5182770
eb8344f9-7ff9-495b-b649-1f25b5dc6eaf,cd4+/treg,SIMPLE_CHEMICAL,40775000,40775000,2025-08-18 15:46:56.458,C5139084,Abnormal CD4+CD25+ regulatory T cell proportion,HPO,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5139084
ef5f819b-9af3-42b8-b94d-70731b0078aa,treg cell,CANCER,40775000,40775000,2025-08-18 15:46:56.458,C0039198,Regulatory T-Lymphocytes,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0039198
8cd68991-b418-4663-a494-1fa108c9718d,neoplastic cell,CELL,40774945,40774945,2025-08-18 15:46:56.559,C0597032,Neoplastic Cell,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0597032
c52b404b-79be-40ef-90ec-9928b574494f,nude mice,ORGANISM,40774945,40774945,2025-08-18 15:46:56.559,C0025932,"Mice, Nude",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025932
37118d5d-4b33-4d9b-a78e-c1c0c11724d5,inbred balb c,CELL,40774945,40774945,2025-08-18 15:46:56.559,C0025919,"Mice, Inbred BALB C",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025919
b76e719c-1282-4221-b7c0-2b3089b29fc6,human malignant tumors,ORGANISM,40774945,40774945,2025-08-18 15:46:56.559,C0665820,"DMBT1 protein, human",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0665820
5b596186-7449-48ed-92e5-9fb476437dbf,m6a,SIMPLE_CHEMICAL,40774945,40774945,2025-08-18 15:46:56.559,C1424999,METTL3 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1424999
d1fad6f9-8b90-43cf-b65e-8930a377659f,zc3h13,GENE_OR_GENE_PRODUCT,40774945,40774945,2025-08-18 15:46:56.559,C1823928,ZC3H13 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1823928
eee93c96-fbb5-437a-aabc-fc16c3b8d83e,acrg,GENE_OR_GENE_PRODUCT,40774945,40774945,2025-08-18 15:46:56.559,C1428336,COMMD6 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1428336
20d4b614-980d-4869-ba65-d30204e9b2dc,merip-seq,GENE_OR_GENE_PRODUCT,40774945,40774945,2025-08-18 15:46:56.559,C5707727,N6-Methyladenine RNA Immunoprecipitation-Sequencing,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5707727
afd22913-bfc8-4cb4-bd05-f32c942dcc28,gc cells,CELL,40774945,40774945,2025-08-18 15:46:56.559,C1333296,Activated B-cell type diffuse large B-cell lymphoma,MDR,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1333296
60d70ffd-f5fc-4c22-a2f8-3151cffa014f,n6-methyladenosine,SIMPLE_CHEMICAL,40774945,40774945,2025-08-18 15:46:56.559,C0067228,N-methyladenosine,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0067228
bac6ea42-b27e-4970-9579-b1229393bf0a,epithelial-mesenchymal,CELL,40774945,40774945,2025-08-18 15:46:56.559,C1523298,epithelial to mesenchymal transition,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1523298
86423b26-4aa7-4c3b-8c0f-00ce4dbbc26a,humans biomarkers,ORGANISM,40771813,40771813,2025-08-18 15:46:56.661,C5944676,"Oncology (cervix), mRNA gene expression profiling of 14 biomarkers (E6 and E7 of the highest-risk human papillomavirus [HPV] types 16, 18, 31, 33, 45, 52, 58), by real-time nucleic acid sequence-based amplification (NASBA), exo- or endocervical epithelial cells, algorithm reported as positive or negative for increased risk of cervical dysplasia or cancer for each biomarker",CPT,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5944676
28ccd9df-d89d-4b8b-89de-553abb84e827,neoplasms autonomic nervous system,CANCER,40771813,40771813,2025-08-18 15:46:56.661,C1332356,Neoplasm of the autonomic nervous system,HPO,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1332356
