:ID,name,:LABEL,pmid,pmcid,fetching_date,cui,normalized_name,normalization_source,url
85f1393a-df74-41c4-b079-73dc5c41fed7,nanoparticles,CELLULAR_COMPONENT,40731404,40731404,2025-07-31 21:05:46.607,C1450054,Artificial nanoparticles,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1450054
23b61dad-8a1f-47c2-ad42-56b80656284f,poly(lactic acid,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0525166,Poly-L-lactic acid,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0525166
ada83cb6-d8b2-4f2b-b7ab-bcaa3df2f946,polyethyleneimine,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0032486,Polyethyleneimine,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0032486
eb1a9ee3-4abe-4b8c-af45-168d1bbccc56,albumin,GENE_OR_GENE_PRODUCT,40731404,40731404,2025-07-31 21:05:46.607,C5966160,Albumin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5966160
0bc257e6-5426-4737-9502-8665709f8fb4,collagen,GENE_OR_GENE_PRODUCT,40731404,40731404,2025-07-31 21:05:46.607,C0009325,collagen,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0009325
20915cb2-a925-4882-aa6b-632ce750766a,chitosan,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0162969,chitosan,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0162969
ac7597fa-a6ad-400d-b3e4-83c8acbf768a,iron oxide,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0060240,ferric oxide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0060240
523605b1-a7e0-48d0-a06b-4f01587222da,spions,CELLULAR_COMPONENT,40731404,40731404,2025-07-31 21:05:46.607,C5392086,Superparamagnetic Iron Oxide Nanoparticles,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5392086
44cfd821-78fa-444c-a7fe-d73f0a52d36b,micelles,ORGANISM_SUBSTANCE,40731404,40731404,2025-07-31 21:05:46.607,C0025938,Micelles,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025938
f91b1c60-ca61-427e-82ce-ba2760e41f68,blood,ORGANISM_SUBSTANCE,40731404,40731404,2025-07-31 21:05:46.607,C0005767,Blood,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0005767
88d59b1d-cf9c-4c1a-87db-c5b863fa4109,surface,CELLULAR_COMPONENT,40731404,40731404,2025-07-31 21:05:46.607,C0205148,Surface,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0205148
1190a885-c5e3-4af2-a9f3-e2cbfbb5c7c5,cancer tissues,TISSUE,40731404,40731404,2025-07-31 21:05:46.607,C0684728,Metastatic malignant neoplasm to soft tissues of pelvis,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0684728
e6f91fca-91fe-4b09-b29d-1d5fce2736d0,nanoshells,CELL,40731404,40731404,2025-07-31 21:05:46.607,C1881983,Nanoshells,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1881983
c02a3a7e-7726-4167-9212-683b82485ef4,nanospheres,CELLULAR_COMPONENT,40731404,40731404,2025-07-31 21:05:46.607,C1257852,Nanospheres,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1257852
365cb608-0ac6-4bdb-b293-0b44af0a409b,anticancer,CANCER,40731404,40731404,2025-07-31 21:05:46.607,C1548818,Anticancer Drugs - Consent type,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1548818
592d1b70-e22d-46a9-87a1-95436d353f83,doxorubicin,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0013089,doxorubicin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0013089
d099d3d9-1b9a-413a-8e51-0b08ad68a5da,methotrexate,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0025677,methotrexate,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025677
39844396-0803-43be-8527-2aaf3951a44e,paclitaxel,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0144576,paclitaxel,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0144576
973dd101-1b48-407e-937d-048a481a4bff,docetaxel,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0246415,docetaxel,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0246415
243fbb65-6df7-45e0-8ed0-315b8ecd2620,tamoxifen,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0039286,tamoxifen,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0039286
c6773f37-d46b-4b91-ad6f-770be7553f2a,oxaliplatin,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0069717,oxaliplatin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0069717
c3f8a49b-57a8-405b-a31e-bac13685b010,3-mercaptopropionic,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0000424,3-Mercaptopropionic Acid,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0000424
5d2b6ef0-60f5-4f68-b40b-80617e38846f,carbon nanotubes,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C1138408,"Nanotubes, Carbon",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1138408
716dd794-45bd-401c-a06b-44d89a5f673e,cnts,CANCER,40731404,40731404,2025-07-31 21:05:46.607,C0519989,Hair pluck test,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0519989
519ec026-9e02-4965-b08c-6e1f522b9204,"[

a micelle",SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C1520043,Micelle A,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1520043
07b03067-d02a-43a6-b0d9-eb053094438f,aqueous,ORGANISM_SUBSTANCE,40731404,40731404,2025-07-31 21:05:46.607,C0599956,Aqueous,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0599956
6361f0ab-177b-4674-90ef-41e0888a97c6,fda,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C0041714,United States Food and Drug Administration,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0041714
a6005323-37b5-47bf-860a-b6623679d487,genexol,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C1831629,genexol-PM,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1831629
f690a770-725a-4637-89cc-58e44cd12c89,abraxane,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C1564985,Abraxane,RXNORM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1564985
103f9b1c-c6f1-4e44-be5f-11b6857c8321,patient,ORGANISM,40731404,40731404,2025-07-31 21:05:46.607,C1705908,Veterinary Patient,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1705908
2aa99371-2c34-45c5-85f0-6550f78309df,prolindac,SIMPLE_CHEMICAL,40731404,40731404,2025-07-31 21:05:46.607,C2745883,ProLindac,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2745883
d467cd67-d958-4f0b-addb-071443c2acb8,bio,GENE_OR_GENE_PRODUCT,40731404,40731404,2025-07-31 21:05:46.607,C0308444,BIO CAS + BIO BRON MM,SNMI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0308444
c12daaec-d11c-42ff-8033-1046fb74805e,sun pharma,GENE_OR_GENE_PRODUCT,40731404,40731404,2025-07-31 21:05:46.607,C5771611,"Injection, decitabine (sun pharma), not therapeutically equivalent to j0894, 1 mg",HCPCS,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5771611
c09b0cfe-a6d5-4154-926a-4e6e37f0ac90,long blood,CELLULAR_COMPONENT,40731404,40731404,2025-07-31 21:05:46.607,C3879044,Blood pressure long-term ambulatory recorder,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3879044
a55fc676-d9ec-41e7-ba61-ec97c0bde1f0,vascular,MULTI_TISSUE_STRUCTURE,40731404,40731404,2025-07-31 21:05:46.607,C1801960,Vascular,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1801960
054ba044-77fb-4d82-9a24-9281234025aa,heart,ORGAN,40731404,40731404,2025-07-31 21:05:46.607,C0018787,Heart,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0018787
b51966df-62c7-4670-b2cb-53bd0f99d2c2,tissue,TISSUE,40731404,40731404,2025-07-31 21:05:46.607,C0040300,Body tissue,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0040300
c93f337b-5bff-41d4-8c47-04b8ee49e6e9,patients,ORGANISM,40731404,40731404,2025-07-31 21:05:46.607,C0030705,Patients,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0030705
032fc427-da55-4f2c-8082-926bcefa5bf0,humans neoplastic cells,ORGANISM,40729092,40729092,2025-07-31 21:05:46.819,C2348998,Human Herpesvirus 8-Positive Neoplastic Cells Present,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2348998
7ac53ac5-76f7-46cf-b3d6-92855607a0de,folate receptor 1,GENE_OR_GENE_PRODUCT,40729092,40729092,2025-07-31 21:05:46.819,C2936835,Folate Receptor 1,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2936835
17e8f615-8956-4c56-bb85-1dc8207e49b8,circulating tumor cells,CELL,40729092,40729092,2025-07-31 21:05:46.819,C4687423,Circulating Tumor Cells Positive,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4687423
a6810392-d8e3-47c6-af9d-b1e3241a7872,ctcs,CANCER,40729092,40729092,2025-07-31 21:05:46.819,C0308749,CTC 70,SNMI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0308749
ffd4012a-14b8-402a-9b3f-4f520cb1b2fd,folate,SIMPLE_CHEMICAL,40729092,40729092,2025-07-31 21:05:46.819,C0178638,folate,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0178638
f41f0069-fa9d-4e4d-bc59-a88c3b4be6ef,frs,GENE_OR_GENE_PRODUCT,40729092,40729092,2025-07-31 21:05:46.819,C0016860,furosemide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0016860
e20caac3-91f8-4476-9fc5-b8f1fa82df12,folate receptor-alpha,GENE_OR_GENE_PRODUCT,40729092,40729092,2025-07-31 21:05:46.819,C4744496,Folate Receptor Alpha Negative,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4744496
16d4f02d-e2c6-4309-94fc-7a850d47762e,neoplastic,ANATOMICAL_SYSTEM,40725485,40725485,2025-07-31 21:05:46.913,C1709160,Neoplastic,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1709160
2930b77c-1c10-4f22-9d92-942dbd5a9015,cancer-related,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C2826292,Related to Cancer,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2826292
6cce6198-ca07-4639-91f2-459e9f361fe6,cellular retinoic acid,CELL,40725485,40725485,2025-07-31 21:05:46.913,C0599344,Cellular Retinoic Acid Binding Protein,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0599344
2985399b-8539-421e-97b5-91da65054306,crabp2,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1413698,CRABP2 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1413698
e439061f-64e1-4913-9d9b-43ba2e676c80,oxa,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1173234,oxa-gel,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1173234
e4322024-271b-42f9-93a8-77a0f627dce4,gc cells,CELL,40725485,40725485,2025-07-31 21:05:46.913,C1333296,Activated B-cell type diffuse large B-cell lymphoma,MDR,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1333296
ccd29c73-25c1-4c4d-8bba-5adc4520e6af,gst,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0796516,GST Gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0796516
7ed13588-ab5d-4cab-823c-e4a7475d43c7,bax,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0812198,BAX gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0812198
5cbe1b8a-b0b5-4a57-838a-90eadba33b3d,e3 ubiquitin-protein ligase,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1172009,E3 Ubiquitin-Protein Ligase CHIP,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1172009
a77b90ed-5fec-47a5-9616-6da762bf4491,parkin,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1418270,PRKN gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1418270
a566aff9-6ea3-48d6-a8d6-72dec61551ee,dna,CELLULAR_COMPONENT,40725485,40725485,2025-07-31 21:05:46.913,C0012854,DNA,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0012854
d885a6df-cfe1-4668-99b3-2bae26894030,xenograft,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C0522537,Xenograft type of graft,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0522537
2292f6c4-c23d-451d-81f6-a8c61137302b,pdx,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1721300,pralatrexate,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1721300
b6623fc6-d1d1-44a5-bc7a-1e6bca1b89a8,tumor tissue samples,TISSUE,40725485,40725485,2025-07-31 21:05:46.913,C0475358,Tumor tissue sample,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0475358
518e0f02-4775-4608-be4c-7f8a977325e6,nac,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1622105,NAC Substance,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1622105
bf70f4ca-b5b8-4523-a6f8-5a751e5de0b7,mg-132,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0246694,MG 132,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0246694
ad1a6711-974a-44ab-a262-046ed584c5f0,z-leu-leu-leu-al,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0105729,benzyloxycarbonylleucyl-leucyl-leucine aldehyde,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0105729
553d40f2-942d-4863-8d20-1d911297ab2d,ags cells,CELL,40725485,40725485,2025-07-31 21:05:46.913,C2703094,AGS-003,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2703094
31cf5bea-4c26-4383-a956-cfaf9ae53049,caspase 3,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0291573,caspase-3,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0291573
e8013489-2efe-420f-bd3c-f96e2fc9571b,tet1,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1428863,TET1 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1428863
b181ab6d-3d05-4018-89d8-56d4a61f0cae,tcga,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C5669547,TCGA Data Coordinating Center Archive,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5669547
b5e96e9e-f1f3-4e21-88e7-9d720ae095f2,ihc,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0245210,IHC 64,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0245210
b45cc516-a129-4716-966e-d84014d9ebc7,488,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0964897,RP 488,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0964897
f039a236-3f33-4157-9741-9139563b702d,mitochondria,CELLULAR_COMPONENT,40725485,40725485,2025-07-31 21:05:46.913,C0026237,Mitochondria,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0026237
eaba67f8-6c4a-4270-8bb9-4901e8fec70e,cytochrome c,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C4318401,"Cytochrome C, human",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4318401
2083c75e-a0b2-4421-a6bd-84ac0287c399,cytoplasm,ORGANISM_SUBSTANCE,40725485,40725485,2025-07-31 21:05:46.913,C0010834,Cytoplasm,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0010834
f5fd010c-6d0c-43e9-9410-ab1b1e7682eb,oxa-resistant,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C4483348,Bacterial carbapenem resistance blaOXA-48-like gene,LNC,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4483348
65afafcf-7b82-45d4-84c5-3ebb81deb0ed,hydroxymethylase,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0058798,dUMP-hydroxymethylase,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0058798
14cfd376-f34f-41bc-b809-16f645e58563,tet,ANATOMICAL_SYSTEM,40725485,40725485,2025-07-31 21:05:46.913,C2959953,Tetum Language,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2959953
0d7bcd53-4876-43b2-92d8-98f9bcc774af,5-methylcytosine,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0049308,5-Methylcytosine,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0049308
ccd98aed-2567-4b2b-a88a-65ffaede2ef6,5mc,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0043815,"1,2-dihydro-1,2-dihydroxy-5-methylchrysene",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0043815
bf099fc9-a59a-4b3c-8045-b0bc6cc096de,5-hydroxymethylcytosine,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0049241,5-hydroxymethylcytosine,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0049241
52498126-4ce0-40eb-9384-6a7864a11638,5hmc,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C4691020,5-hydroxymethylcytosine dioxygenase activity,GO,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4691020
6a730dea-83b1-49c8-9561-0bb10b05fc3e,sox,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C2350532,SOX Transcription Factors,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2350532
8af583b6-b5d9-46cf-ac58-4a9a970f19fb,oteracil,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0030032,Oxonic Acid,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0030032
bc0fb318-cbd9-452a-aa69-9423da9eeb3a,capsule,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C0006935,capsule (pharmacologic),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0006935
4b393aa1-8b0c-47e0-9861-e4456923e56a,fisher,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0325045,Martes pennanti,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0325045
11cef5c8-eff1-4c3a-86b1-d6de2f6442ce,ma,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0024874,Massachusetts (geographic location),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0024874
de7ab011-2b9d-4599-bfaa-1bee8cc075ee,culture,CELL,40725485,40725485,2025-07-31 21:05:46.913,C0010453,Culture (Anthropological),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0010453
0b50b253-829a-471b-b6f3-611b861147b7,bovine serum,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C0036774,"serum albumin, bovine",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0036774
673526d1-b083-4eb0-8323-edd83f19e070,ut,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0042124,Utah,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0042124
d3d5772a-f344-469c-8049-3d461a88ecaf,penicillin,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0030842,penicillins,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0030842
62592f2e-7b41-4aae-8f0e-b97e50a8f9c6,co2,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1537986,MT-CO2 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1537986
0993f086-c086-4880-bd31-a149bd7536b4,nj,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0027971,New Jersey,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0027971
41ddfbde-c32e-4254-a7f8-42f65de8944d,cancer cell lines,CELL,40725485,40725485,2025-07-31 21:05:46.913,C5761796,GVAX,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5761796
2050b554-a842-4c2e-bba9-ab971071a5f1,ags,CELL,40725485,40725485,2025-07-31 21:05:46.913,C0302280,Adrenogenital Syndrome,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0302280
70e1d80d-3703-4034-b9fb-b64c8e1a39e7,human cell lines,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C0682523,Human Cell Line,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0682523
1fc36373-687d-44b8-8374-af997d4106d3,lentiviral,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C5206832,Lentiviral Vector Recipient,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5206832
9b806f0c-2a4b-4c0f-a21d-8883a43d1f52,lentiviruses,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C0079679,Genus: Lentivirus group,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0079679
bdef46c6-330f-40c6-b240-dc9ae26cf721,6-well,CELL,40725485,40725485,2025-07-31 21:05:46.913,C4683955,Well-Being Score 6,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4683955
